BJD,Flux,EAPFlux,Err,Flag,Spline
2457220.303479,1951.5770000000002,1958.6770000000001,5.195,0,1.010926
2457231.50028,1950.514,1949.66,5.209,0,1.010394
2457264.640645,1655.664,1039.238,5.277,0,0.9932049999999999
2457292.202988,1940.273,1919.056,5.6770000000000005,0,0.997768
