BJD,Flux,EAPFlux,Err,Flag,Spline
2457232.542389,2944.105,2951.447,6.021,0,1.0023
2457240.429122,2896.824,2904.8109999999997,6.032,0,1.001614
2457279.024638,3118.885,3116.655,6.29,0,0.9976280000000001
