BJD,Flux,EAPFlux,Err,Flag,Spline
2457229.865735,9844.378,9858.646999999999,5.8,0,1.0027760000000001
2457264.62023,9623.264000000001,3268.073,5.502000000000001,0,0.9996709999999999
