BJD,Flux,EAPFlux,Err,Flag,Spline
2457217.994767,2811.525,2812.143,7.9910000000000005,0,0.9846940000000001
2457230.4992830004,2879.176,2883.5809999999997,8.007,0,0.9825940000000001
2457234.8513080003,2907.7209999999995,2912.13,8.011000000000001,0,0.9836440000000001
2457234.8717400003,2761.973,2766.382,8.008,0,0.983648
2457265.58074,2943.468,2938.5229999999997,8.128,0,1.009124
2457266.254985,2808.798,2803.844,8.127,0,1.0089629999999998
