BJD,Flux,EAPFlux,Err,Flag,Spline
2457269.544388,2086.2470000000003,2089.748,6.53,0,1.00824
2457273.8759,2051.499,2050.439,6.566,0,1.0108409999999999
2457289.2405330003,2333.3379999999997,2327.989,6.781000000000001,0,1.025688
