BJD,Flux,EAPFlux,Err,Flag,Spline
2457219.261128,2490.141,2490.56,5.481,0,0.993448
2457219.874093,2492.848,2493.416,5.486000000000001,0,0.9923049999999999
2457264.5993770002,2280.3070000000002,1238.0810000000001,5.5760000000000005,0,0.991036
2457264.619809,2098.9570000000003,1056.731,5.564,0,0.9910459999999999
2457264.64024,2012.602,970.3760000000001,5.558,0,0.991057
2457264.660672,1985.594,943.368,5.557,0,0.991067
