BJD,Flux,EAPFlux,Err,Flag,Spline
2457220.793385,3108.627,3186.8979999999997,6.111000000000001,0,0.952556
2457222.754865,3137.474,3225.158,6.115,0,0.9526979999999999
2457223.7356040003,3299.0,3313.073,6.122999999999999,0,0.9588450000000001
2457228.291942,2984.2309999999998,2997.37,6.11,0,0.973088
2457241.695248,3126.268,3123.2929999999997,6.144,0,0.980234
2457252.871407,3668.4190000000003,3678.268,6.218,0,0.9887299999999999
2457270.1361700003,2900.992,2901.6020000000003,6.282,0,1.022429
