BJD,Flux,EAPFlux,Err,Flag,Spline
2457264.5997099997,1068.994,729.813,7.358,0,1.001156
2457264.620141,1095.614,756.433,7.359,0,1.001198
2457293.449279,934.7310000000001,938.7360000000001,7.678999999999999,0,1.015487
