BJD,Flux,EAPFlux,Err,Flag,Spline
2457264.558936,297.887,-2.194,4.59,0,0.99779
2457264.579368,299.063,-1.018,4.59,0,0.997864
2457264.599799,296.69,-3.391,4.591,0,0.9979379999999999
2457264.742821,329.621,339.79900000000004,4.6160000000000005,0,0.9984639999999999
2457264.763253,304.653,314.855,4.614,0,0.99854
2457264.783684,303.524,313.738,4.614,0,0.998616
2457264.804116,295.849,306.093,4.613,0,0.998693
2457264.824548,294.607,304.844,4.614,0,0.99877
