BJD,Flux,EAPFlux,Err,Flag,Spline
2457234.9327310002,1497.9489999999998,1487.342,5.746,0,0.956557
2457238.671771,1261.556,1358.237,5.742000000000001,0,0.960779
2457245.5981650003,1683.338,1727.825,5.776,0,0.968734
2457254.608568,1349.931,1446.009,5.779,0,0.986757
2457257.673324,1730.473,1710.281,5.805,0,0.995484
2457272.363698,1503.36,1446.648,5.851,0,1.0365870000000001
